Value (kWh),Temp_avg,season,year,Time_of_day
0.674,72.8,зима,2017,ночь
0.266,72.8,зима,2017,ночь
0.996,72.8,зима,2017,ночь
0.932,72.8,зима,2017,утро
0.705,72.8,зима,2017,утро
0.325,72.8,зима,2017,утро
0.319,72.8,зима,2017,утро
0.223,72.8,зима,2017,утро
0.267,72.8,зима,2017,утро
0.314,72.8,зима,2017,день
0.431,72.8,зима,2017,день
0.596,72.8,зима,2017,день
0.736,72.8,зима,2017,день
1.036,72.8,зима,2017,день
1.4240000000000002,72.8,зима,2017,день
0.809,72.8,зима,2017,вечер
1.182,72.8,зима,2017,вечер
0.911,72.8,зима,2017,вечер
0.785,72.8,зима,2017,вечер
0.283,72.8,зима,2017,вечер
0.292,72.8,зима,2017,вечер
0.972,73.5,зима,2017,ночь
0.642,73.5,зима,2017,ночь
0.7609999999999999,73.5,зима,2017,ночь
1.006,73.5,зима,2017,ночь
0.7440000000000001,73.5,зима,2017,ночь
0.74,73.5,зима,2017,ночь
1.33,73.5,зима,2017,утро
0.613,73.5,зима,2017,утро
0.2739999999999999,73.5,зима,2017,утро
0.268,73.5,зима,2017,утро
0.2789999999999999,73.5,зима,2017,утро
0.2739999999999999,73.5,зима,2017,утро
0.294,73.5,зима,2017,день
0.287,73.5,зима,2017,день
0.262,73.5,зима,2017,день
0.34,73.5,зима,2017,день
0.917,73.5,зима,2017,день
1.226,73.5,зима,2017,день
1.159,73.5,зима,2017,вечер
0.8320000000000001,73.5,зима,2017,вечер
3.4810000000000003,73.5,зима,2017,вечер
2.61,73.5,зима,2017,вечер
1.056,73.5,зима,2017,вечер
0.933,73.5,зима,2017,вечер
0.41,73.7,зима,2017,ночь
0.272,73.7,зима,2017,ночь
0.292,73.7,зима,2017,ночь
0.302,73.7,зима,2017,ночь
0.427,73.7,зима,2017,ночь
0.672,73.7,зима,2017,ночь
1.149,73.7,зима,2017,утро
0.327,73.7,зима,2017,утро
0.498,73.7,зима,2017,утро
0.24,73.7,зима,2017,утро
0.2319999999999999,73.7,зима,2017,утро
0.25,73.7,зима,2017,утро
0.246,73.7,зима,2017,день
0.238,73.7,зима,2017,день
0.26,73.7,зима,2017,день
0.239,73.7,зима,2017,день
0.2319999999999999,73.7,зима,2017,день
0.631,73.7,зима,2017,день
0.6659999999999999,73.7,зима,2017,вечер
0.944,73.7,зима,2017,вечер
1.652,73.7,зима,2017,вечер
1.146,73.7,зима,2017,вечер
0.7390000000000001,73.7,зима,2017,вечер
0.677,73.7,зима,2017,вечер
0.3389999999999999,71.7,зима,2017,ночь
0.267,71.7,зима,2017,ночь
0.25,71.7,зима,2017,ночь
0.918,71.7,зима,2017,ночь
0.665,71.7,зима,2017,ночь
0.352,71.7,зима,2017,ночь
0.8859999999999999,71.7,зима,2017,утро
0.56,71.7,зима,2017,утро
0.41,71.7,зима,2017,утро
0.361,71.7,зима,2017,утро
0.376,71.7,зима,2017,утро
0.357,71.7,зима,2017,утро
0.368,71.7,зима,2017,день
0.355,71.7,зима,2017,день
0.372,71.7,зима,2017,день
0.396,71.7,зима,2017,день
1.206,71.7,зима,2017,день
1.286,71.7,зима,2017,день
0.8220000000000001,71.7,зима,2017,вечер
1.113,71.7,зима,2017,вечер
0.775,71.7,зима,2017,вечер
0.952,71.7,зима,2017,вечер
2.272,71.7,зима,2017,вечер
1.188,71.7,зима,2017,вечер
0.664,72.2,зима,2017,ночь
0.421,72.2,зима,2017,ночь
0.4,72.2,зима,2017,ночь
0.354,72.2,зима,2017,ночь
0.286,72.2,зима,2017,ночь
0.3279999999999999,72.2,зима,2017,ночь
0.62,72.2,зима,2017,утро
0.322,72.2,зима,2017,утро
0.243,72.2,зима,2017,утро
0.2689999999999999,72.2,зима,2017,утро
0.243,72.2,зима,2017,утро
0.24,72.2,зима,2017,утро
0.256,72.2,зима,2017,день
0.24,72.2,зима,2017,день
0.24,72.2,зима,2017,день
0.437,72.2,зима,2017,день
0.7879999999999999,72.2,зима,2017,день
1.023,72.2,зима,2017,день
0.6779999999999999,72.2,зима,2017,вечер
0.7240000000000001,72.2,зима,2017,вечер
1.079,72.2,зима,2017,вечер
1.009,72.2,зима,2017,вечер
2.629,72.2,зима,2017,вечер
1.048,72.2,зима,2017,вечер
0.965,72.6,зима,2017,ночь
0.281,72.6,зима,2017,ночь
0.312,72.6,зима,2017,ночь
0.698,72.6,зима,2017,ночь
0.282,72.6,зима,2017,ночь
0.516,72.6,зима,2017,ночь
0.637,72.6,зима,2017,утро
0.867,72.6,зима,2017,утро
0.472,72.6,зима,2017,утро
0.386,72.6,зима,2017,утро
0.362,72.6,зима,2017,утро
0.4039999999999999,72.6,зима,2017,утро
0.351,72.6,зима,2017,день
0.361,72.6,зима,2017,день
0.349,72.6,зима,2017,день
0.3929999999999999,72.6,зима,2017,день
0.422,72.6,зима,2017,день
1.198,72.6,зима,2017,день
0.43,72.6,зима,2017,вечер
0.484,72.6,зима,2017,вечер
0.633,72.6,зима,2017,вечер
0.705,72.6,зима,2017,вечер
0.601,72.6,зима,2017,вечер
0.363,72.6,зима,2017,вечер
0.29,71.4,зима,2017,ночь
0.3339999999999999,71.4,зима,2017,ночь
0.281,71.4,зима,2017,ночь
0.973,71.4,зима,2017,ночь
0.949,71.4,зима,2017,ночь
0.679,71.4,зима,2017,ночь
0.411,71.4,зима,2017,утро
0.647,71.4,зима,2017,утро
0.294,71.4,зима,2017,утро
0.4629999999999999,71.4,зима,2017,утро
0.307,71.4,зима,2017,утро
0.317,71.4,зима,2017,утро
0.275,71.4,зима,2017,день
0.367,71.4,зима,2017,день
0.311,71.4,зима,2017,день
0.319,71.4,зима,2017,день
0.6629999999999999,71.4,зима,2017,день
0.64,71.4,зима,2017,день
1.096,71.4,зима,2017,вечер
1.0590000000000002,71.4,зима,2017,вечер
0.971,71.4,зима,2017,вечер
0.973,71.4,зима,2017,вечер
0.3829999999999999,71.4,зима,2017,вечер
0.4379999999999999,71.4,зима,2017,вечер
1.199,72.2,зима,2017,ночь
0.395,72.2,зима,2017,ночь
0.3339999999999999,72.2,зима,2017,ночь
0.966,72.2,зима,2017,ночь
0.979,72.2,зима,2017,ночь
0.763,72.2,зима,2017,ночь
0.367,72.2,зима,2017,утро
0.703,72.2,зима,2017,утро
0.627,72.2,зима,2017,утро
0.359,72.2,зима,2017,утро
0.261,72.2,зима,2017,утро
0.3339999999999999,72.2,зима,2017,утро
0.3229999999999999,72.2,зима,2017,день
0.286,72.2,зима,2017,день
0.632,72.2,зима,2017,день
0.636,72.2,зима,2017,день
0.948,72.2,зима,2017,день
1.412,72.2,зима,2017,день
1.3730000000000002,72.2,зима,2017,вечер
0.612,72.2,зима,2017,вечер
0.636,72.2,зима,2017,вечер
1.101,72.2,зима,2017,вечер
0.695,72.2,зима,2017,вечер
0.741,72.2,зима,2017,вечер
0.835,75.7,зима,2017,ночь
0.684,75.7,зима,2017,ночь
0.358,75.7,зима,2017,ночь
0.992,75.7,зима,2017,ночь
0.861,75.7,зима,2017,ночь
1.4269999999999998,75.7,зима,2017,ночь
1.426,75.7,зима,2017,утро
0.713,75.7,зима,2017,утро
0.3279999999999999,75.7,зима,2017,утро
0.306,75.7,зима,2017,утро
0.276,75.7,зима,2017,утро
0.316,75.7,зима,2017,утро
0.337,75.7,зима,2017,день
0.317,75.7,зима,2017,день
0.836,75.7,зима,2017,день
1.099,75.7,зима,2017,день
1.3119999999999998,75.7,зима,2017,день
1.325,75.7,зима,2017,день
1.362,75.7,зима,2017,вечер
1.431,75.7,зима,2017,вечер
1.359,75.7,зима,2017,вечер
0.767,75.7,зима,2017,вечер
0.547,75.7,зима,2017,вечер
0.275,75.7,зима,2017,вечер
0.843,74.2,зима,2017,ночь
0.442,74.2,зима,2017,ночь
0.675,74.2,зима,2017,ночь
1.57,74.2,зима,2017,ночь
1.273,74.2,зима,2017,ночь
1.02,74.2,зима,2017,ночь
0.7290000000000001,74.2,зима,2017,утро
0.64,74.2,зима,2017,утро
0.251,74.2,зима,2017,утро
0.258,74.2,зима,2017,утро
0.486,74.2,зима,2017,утро
0.585,74.2,зима,2017,утро
0.275,74.2,зима,2017,день
0.2189999999999999,74.2,зима,2017,день
0.8740000000000001,74.2,зима,2017,день
1.114,74.2,зима,2017,день
1.142,74.2,зима,2017,день
1.335,74.2,зима,2017,день
1.088,74.2,зима,2017,вечер
0.885,74.2,зима,2017,вечер
1.93,74.2,зима,2017,вечер
1.133,74.2,зима,2017,вечер
0.7340000000000001,74.2,зима,2017,вечер
1.145,74.2,зима,2017,вечер
0.763,72.3,зима,2017,ночь
0.308,72.3,зима,2017,ночь
0.5720000000000001,72.3,зима,2017,ночь
1.043,72.3,зима,2017,ночь
1.509,72.3,зима,2017,ночь
1.269,72.3,зима,2017,ночь
1.241,72.3,зима,2017,утро
1.011,72.3,зима,2017,утро
0.359,72.3,зима,2017,утро
0.612,72.3,зима,2017,утро
0.303,72.3,зима,2017,утро
0.335,72.3,зима,2017,утро
0.291,72.3,зима,2017,день
0.29,72.3,зима,2017,день
0.305,72.3,зима,2017,день
0.462,72.3,зима,2017,день
1.12,72.3,зима,2017,день
0.7290000000000001,72.3,зима,2017,день
0.983,72.3,зима,2017,вечер
1.192,72.3,зима,2017,вечер
0.918,72.3,зима,2017,вечер
1.7380000000000002,72.3,зима,2017,вечер
1.501,72.3,зима,2017,вечер
1.173,72.3,зима,2017,вечер
0.748,66.5,зима,2017,ночь
0.291,66.5,зима,2017,ночь
0.301,66.5,зима,2017,ночь
0.302,66.5,зима,2017,ночь
0.283,66.5,зима,2017,ночь
0.319,66.5,зима,2017,ночь
0.968,66.5,зима,2017,утро
0.457,66.5,зима,2017,утро
0.344,66.5,зима,2017,утро
0.276,66.5,зима,2017,утро
0.298,66.5,зима,2017,утро
0.298,66.5,зима,2017,утро
0.3379999999999999,66.5,зима,2017,день
0.484,66.5,зима,2017,день
0.701,66.5,зима,2017,день
0.8370000000000001,66.5,зима,2017,день
0.6809999999999999,66.5,зима,2017,день
0.993,66.5,зима,2017,день
0.4639999999999999,66.5,зима,2017,вечер
1.128,66.5,зима,2017,вечер
1.141,66.5,зима,2017,вечер
0.7509999999999999,66.5,зима,2017,вечер
0.6829999999999999,66.5,зима,2017,вечер
0.337,66.5,зима,2017,вечер
0.28,70.2,зима,2017,ночь
0.3,70.2,зима,2017,ночь
0.312,70.2,зима,2017,ночь
0.6729999999999999,70.2,зима,2017,ночь
0.276,70.2,зима,2017,ночь
0.304,70.2,зима,2017,ночь
0.8959999999999999,70.2,зима,2017,утро
0.414,70.2,зима,2017,утро
0.27,70.2,зима,2017,утро
0.221,70.2,зима,2017,утро
0.259,70.2,зима,2017,утро
0.252,70.2,зима,2017,утро
0.239,70.2,зима,2017,день
0.25,70.2,зима,2017,день
0.244,70.2,зима,2017,день
0.275,70.2,зима,2017,день
0.306,70.2,зима,2017,день
0.752,70.2,зима,2017,день
0.785,70.2,зима,2017,вечер
0.921,70.2,зима,2017,вечер
0.442,70.2,зима,2017,вечер
0.527,70.2,зима,2017,вечер
1.872,70.2,зима,2017,вечер
1.3,70.2,зима,2017,вечер
0.524,70.6,зима,2017,ночь
0.284,70.6,зима,2017,ночь
0.2689999999999999,70.6,зима,2017,ночь
0.6759999999999999,70.6,зима,2017,ночь
0.301,70.6,зима,2017,ночь
0.584,70.6,зима,2017,ночь
0.318,70.6,зима,2017,утро
0.391,70.6,зима,2017,утро
0.318,70.6,зима,2017,утро
0.81,70.6,зима,2017,утро
1.069,70.6,зима,2017,утро
0.594,70.6,зима,2017,утро
0.353,70.6,зима,2017,день
0.272,70.6,зима,2017,день
0.276,70.6,зима,2017,день
0.314,70.6,зима,2017,день
0.325,70.6,зима,2017,день
0.315,70.6,зима,2017,день
0.695,70.6,зима,2017,вечер
0.6409999999999999,70.6,зима,2017,вечер
0.416,70.6,зима,2017,вечер
0.631,70.6,зима,2017,вечер
0.495,70.6,зима,2017,вечер
0.509,70.6,зима,2017,вечер
1.06,74.3,зима,2017,ночь
0.659,74.3,зима,2017,ночь
0.649,74.3,зима,2017,ночь
1.034,74.3,зима,2017,ночь
1.009,74.3,зима,2017,ночь
1.099,74.3,зима,2017,ночь
0.768,74.3,зима,2017,утро
0.476,74.3,зима,2017,утро
0.298,74.3,зима,2017,утро
0.456,74.3,зима,2017,утро
0.66,74.3,зима,2017,утро
0.437,74.3,зима,2017,утро
0.367,74.3,зима,2017,день
0.366,74.3,зима,2017,день
0.809,74.3,зима,2017,день
0.604,74.3,зима,2017,день
0.636,74.3,зима,2017,день
0.8,74.3,зима,2017,день
0.943,74.3,зима,2017,вечер
0.866,74.3,зима,2017,вечер
0.851,74.3,зима,2017,вечер
0.911,74.3,зима,2017,вечер
1.491,74.3,зима,2017,вечер
1.261,74.3,зима,2017,вечер
1.858,71.9,зима,2017,ночь
0.311,71.9,зима,2017,ночь
0.29,71.9,зима,2017,ночь
0.928,71.9,зима,2017,ночь
0.7929999999999999,71.9,зима,2017,ночь
0.319,71.9,зима,2017,ночь
1.199,71.9,зима,2017,утро
0.7559999999999999,71.9,зима,2017,утро
0.2769999999999999,71.9,зима,2017,утро
0.253,71.9,зима,2017,утро
0.205,71.9,зима,2017,утро
0.289,71.9,зима,2017,утро
0.286,71.9,зима,2017,день
0.265,71.9,зима,2017,день
0.236,71.9,зима,2017,день
0.271,71.9,зима,2017,день
0.42,71.9,зима,2017,день
0.695,71.9,зима,2017,день
0.721,71.9,зима,2017,вечер
1.225,71.9,зима,2017,вечер
1.285,71.9,зима,2017,вечер
2.471,71.9,зима,2017,вечер
1.396,71.9,зима,2017,вечер
0.757,71.9,зима,2017,вечер
0.7390000000000001,74.6,весна,2017,ночь
0.444,74.6,весна,2017,ночь
0.307,74.6,весна,2017,ночь
0.722,74.6,весна,2017,ночь
0.288,74.6,весна,2017,ночь
0.7509999999999999,74.6,весна,2017,ночь
1.003,74.6,весна,2017,утро
0.451,74.6,весна,2017,утро
0.616,74.6,весна,2017,утро
0.276,74.6,весна,2017,утро
0.273,74.6,весна,2017,утро
0.528,74.6,весна,2017,утро
0.2769999999999999,74.6,весна,2017,день
0.255,74.6,весна,2017,день
0.253,74.6,весна,2017,день
0.696,74.6,весна,2017,день
0.825,74.6,весна,2017,день
1.208,74.6,весна,2017,день
1.351,74.6,весна,2017,вечер
1.243,74.6,весна,2017,вечер
1.36,74.6,весна,2017,вечер
1.008,74.6,весна,2017,вечер
2.299,74.6,весна,2017,вечер
1.43,74.6,весна,2017,вечер
1.199,68.0,весна,2017,ночь
0.315,68.0,весна,2017,ночь
0.278,68.0,весна,2017,ночь
0.987,68.0,весна,2017,ночь
1.128,68.0,весна,2017,ночь
0.738,68.0,весна,2017,ночь
0.898,68.0,весна,2017,утро
0.369,68.0,весна,2017,утро
0.331,68.0,весна,2017,утро
0.317,68.0,весна,2017,утро
0.316,68.0,весна,2017,утро
0.353,68.0,весна,2017,утро
0.327,68.0,весна,2017,день
0.317,68.0,весна,2017,день
0.3429999999999999,68.0,весна,2017,день
0.462,68.0,весна,2017,день
0.48,68.0,весна,2017,день
0.36,68.0,весна,2017,день
0.28,68.0,весна,2017,вечер
0.411,68.0,весна,2017,вечер
0.69,68.0,весна,2017,вечер
0.7140000000000001,68.0,весна,2017,вечер
0.484,68.0,весна,2017,вечер
0.433,68.0,весна,2017,вечер
0.315,64.6,весна,2017,ночь
0.283,64.6,весна,2017,ночь
0.289,64.6,весна,2017,ночь
0.316,64.6,весна,2017,ночь
0.28,64.6,весна,2017,ночь
0.305,64.6,весна,2017,ночь
0.634,64.6,весна,2017,утро
0.346,64.6,весна,2017,утро
0.244,64.6,весна,2017,утро
0.203,64.6,весна,2017,утро
0.255,64.6,весна,2017,утро
0.299,64.6,весна,2017,утро
0.2789999999999999,64.6,весна,2017,день
0.206,64.6,весна,2017,день
0.423,64.6,весна,2017,день
0.426,64.6,весна,2017,день
0.377,64.6,весна,2017,день
0.304,64.6,весна,2017,день
0.295,64.6,весна,2017,вечер
0.406,64.6,весна,2017,вечер
0.511,64.6,весна,2017,вечер
0.363,64.6,весна,2017,вечер
0.31,64.6,весна,2017,вечер
0.287,64.6,весна,2017,вечер
0.296,67.4,лето,2017,ночь
0.374,67.4,лето,2017,ночь
0.353,67.4,лето,2017,ночь
0.293,67.4,лето,2017,ночь
0.284,67.4,лето,2017,ночь
0.303,67.4,лето,2017,ночь
0.893,67.4,лето,2017,утро
0.833,67.4,лето,2017,утро
0.324,67.4,лето,2017,утро
0.297,67.4,лето,2017,утро
0.246,67.4,лето,2017,утро
0.289,67.4,лето,2017,утро
0.362,67.4,лето,2017,день
0.336,67.4,лето,2017,день
0.337,67.4,лето,2017,день
0.299,67.4,лето,2017,день
0.297,67.4,лето,2017,день
0.284,67.4,лето,2017,день
0.664,67.4,лето,2017,вечер
0.764,67.4,лето,2017,вечер
0.866,67.4,лето,2017,вечер
0.53,67.4,лето,2017,вечер
0.636,67.4,лето,2017,вечер
0.327,67.4,лето,2017,вечер
0.293,69.4,лето,2017,ночь
0.28,69.4,лето,2017,ночь
0.273,69.4,лето,2017,ночь
0.778,69.4,лето,2017,ночь
0.3879999999999999,69.4,лето,2017,ночь
0.348,69.4,лето,2017,ночь
0.303,69.4,лето,2017,утро
0.335,69.4,лето,2017,утро
0.32,69.4,лето,2017,утро
0.416,69.4,лето,2017,утро
0.239,69.4,лето,2017,утро
0.241,69.4,лето,2017,утро
0.284,69.4,лето,2017,день
0.278,69.4,лето,2017,день
0.335,69.4,лето,2017,день
0.2689999999999999,69.4,лето,2017,день
0.362,69.4,лето,2017,день
0.75,69.4,лето,2017,день
0.973,69.4,лето,2017,вечер
0.537,69.4,лето,2017,вечер
0.902,69.4,лето,2017,вечер
0.954,69.4,лето,2017,вечер
0.573,69.4,лето,2017,вечер
0.342,69.4,лето,2017,вечер
0.287,73.1,лето,2017,ночь
0.2689999999999999,73.1,лето,2017,ночь
0.342,73.1,лето,2017,ночь
0.915,73.1,лето,2017,ночь
0.281,73.1,лето,2017,ночь
0.623,73.1,лето,2017,ночь
0.297,73.1,лето,2017,утро
0.3339999999999999,73.1,лето,2017,утро
0.465,73.1,лето,2017,утро
0.73,73.1,лето,2017,утро
0.8420000000000001,73.1,лето,2017,утро
0.431,73.1,лето,2017,утро
0.502,73.1,лето,2017,день
0.5379999999999999,73.1,лето,2017,день
0.979,73.1,лето,2017,день
1.163,73.1,лето,2017,день
1.1840000000000002,73.1,лето,2017,день
1.485,73.1,лето,2017,день
2.854,73.1,лето,2017,вечер
1.368,73.1,лето,2017,вечер
1.511,73.1,лето,2017,вечер
1.231,73.1,лето,2017,вечер
0.358,73.1,лето,2017,вечер
0.305,73.1,лето,2017,вечер
0.8959999999999999,74.3,осень,2017,ночь
0.268,74.3,осень,2017,ночь
0.836,74.3,осень,2017,ночь
1.342,74.3,осень,2017,ночь
1.136,74.3,осень,2017,ночь
1.269,74.3,осень,2017,ночь
0.885,74.3,осень,2017,утро
0.272,74.3,осень,2017,утро
0.261,74.3,осень,2017,утро
0.239,74.3,осень,2017,утро
0.236,74.3,осень,2017,утро
0.252,74.3,осень,2017,утро
0.265,74.3,осень,2017,день
0.25,74.3,осень,2017,день
0.283,74.3,осень,2017,день
0.477,74.3,осень,2017,день
0.807,74.3,осень,2017,день
0.6990000000000001,74.3,осень,2017,день
0.8540000000000001,74.3,осень,2017,вечер
0.838,74.3,осень,2017,вечер
0.986,74.3,осень,2017,вечер
1.523,74.3,осень,2017,вечер
1.151,74.3,осень,2017,вечер
0.7020000000000001,74.3,осень,2017,вечер
0.7040000000000001,68.1,осень,2017,ночь
0.32,68.1,осень,2017,ночь
0.293,68.1,осень,2017,ночь
1.053,68.1,осень,2017,ночь
1.048,68.1,осень,2017,ночь
0.816,68.1,осень,2017,ночь
0.675,68.1,осень,2017,утро
0.395,68.1,осень,2017,утро
0.2689999999999999,68.1,осень,2017,утро
0.241,68.1,осень,2017,утро
0.248,68.1,осень,2017,утро
0.253,68.1,осень,2017,утро
0.247,68.1,осень,2017,день
0.2689999999999999,68.1,осень,2017,день
0.3379999999999999,68.1,осень,2017,день
0.7829999999999999,68.1,осень,2017,день
0.46,68.1,осень,2017,день
0.411,68.1,осень,2017,день
0.515,68.1,осень,2017,вечер
0.6629999999999999,68.1,осень,2017,вечер
0.8,68.1,осень,2017,вечер
0.496,68.1,осень,2017,вечер
0.298,68.1,осень,2017,вечер
0.276,68.1,осень,2017,вечер
0.288,68.5,осень,2017,ночь
0.382,68.5,осень,2017,ночь
0.365,68.5,осень,2017,ночь
0.5820000000000001,68.5,осень,2017,ночь
0.295,68.5,осень,2017,ночь
0.5589999999999999,68.5,осень,2017,ночь
0.708,68.5,осень,2017,утро
0.332,68.5,осень,2017,утро
0.257,68.5,осень,2017,утро
0.245,68.5,осень,2017,утро
0.23,68.5,осень,2017,утро
0.245,68.5,осень,2017,утро
0.259,68.5,осень,2017,день
0.247,68.5,осень,2017,день
0.245,68.5,осень,2017,день
0.259,68.5,осень,2017,день
0.476,68.5,осень,2017,день
0.4479999999999999,68.5,осень,2017,день
0.308,68.5,осень,2017,вечер
0.356,68.5,осень,2017,вечер
1.089,68.5,осень,2017,вечер
0.799,68.5,осень,2017,вечер
0.421,68.5,осень,2017,вечер
0.322,68.5,осень,2017,вечер
0.7020000000000001,71.6,весна,2017,ночь
0.2789999999999999,71.6,весна,2017,ночь
0.331,71.6,весна,2017,ночь
1.256,71.6,весна,2017,ночь
0.7020000000000001,71.6,весна,2017,ночь
0.735,71.6,весна,2017,ночь
0.901,71.6,весна,2017,утро
0.364,71.6,весна,2017,утро
0.3329999999999999,71.6,весна,2017,утро
0.314,71.6,весна,2017,утро
0.3,71.6,весна,2017,утро
0.321,71.6,весна,2017,утро
0.379,71.6,весна,2017,день
0.344,71.6,весна,2017,день
0.894,71.6,весна,2017,день
1.1909999999999998,71.6,весна,2017,день
1.147,71.6,весна,2017,день
1.054,71.6,весна,2017,день
1.003,71.6,весна,2017,вечер
0.955,71.6,весна,2017,вечер
0.973,71.6,весна,2017,вечер
2.399,71.6,весна,2017,вечер
1.581,71.6,весна,2017,вечер
0.684,71.6,весна,2017,вечер
0.325,71.0,весна,2017,ночь
0.297,71.0,весна,2017,ночь
0.271,71.0,весна,2017,ночь
0.987,71.0,весна,2017,ночь
0.8420000000000001,71.0,весна,2017,ночь
0.649,71.0,весна,2017,ночь
0.462,71.0,весна,2017,утро
0.721,71.0,весна,2017,утро
0.36,71.0,весна,2017,утро
0.471,71.0,весна,2017,утро
0.363,71.0,весна,2017,утро
0.41,71.0,весна,2017,утро
0.2739999999999999,71.0,весна,2017,день
0.273,71.0,весна,2017,день
0.291,71.0,весна,2017,день
0.213,71.0,весна,2017,день
0.637,71.0,весна,2017,день
0.321,71.0,весна,2017,день
0.8240000000000001,71.0,весна,2017,вечер
0.362,71.0,весна,2017,вечер
0.363,71.0,весна,2017,вечер
0.68,71.0,весна,2017,вечер
2.802,71.0,весна,2017,вечер
1.271,71.0,весна,2017,вечер
0.624,71.5,весна,2017,ночь
0.325,71.5,весна,2017,ночь
0.309,71.5,весна,2017,ночь
0.6779999999999999,71.5,весна,2017,ночь
0.288,71.5,весна,2017,ночь
0.591,71.5,весна,2017,ночь
0.5710000000000001,71.5,весна,2017,утро
0.353,71.5,весна,2017,утро
0.871,71.5,весна,2017,утро
0.721,71.5,весна,2017,утро
0.423,71.5,весна,2017,утро
0.469,71.5,весна,2017,утро
0.426,71.5,весна,2017,день
0.337,71.5,весна,2017,день
0.357,71.5,весна,2017,день
1.013,71.5,весна,2017,день
0.611,71.5,весна,2017,день
1.055,71.5,весна,2017,день
1.014,71.5,весна,2017,вечер
0.616,71.5,весна,2017,вечер
0.6659999999999999,71.5,весна,2017,вечер
1.167,71.5,весна,2017,вечер
1.501,71.5,весна,2017,вечер
1.197,71.5,весна,2017,вечер
0.664,75.7,весна,2017,ночь
0.265,75.7,весна,2017,ночь
0.494,75.7,весна,2017,ночь
0.933,75.7,весна,2017,ночь
1.129,75.7,весна,2017,ночь
0.516,75.7,весна,2017,ночь
0.412,75.7,весна,2017,утро
0.79,75.7,весна,2017,утро
0.6,75.7,весна,2017,утро
0.636,75.7,весна,2017,утро
0.371,75.7,весна,2017,утро
0.5429999999999999,75.7,весна,2017,утро
0.713,75.7,весна,2017,день
0.474,75.7,весна,2017,день
1.156,75.7,весна,2017,день
1.5019999999999998,75.7,весна,2017,день
1.149,75.7,весна,2017,день
1.197,75.7,весна,2017,день
1.172,75.7,весна,2017,вечер
1.304,75.7,весна,2017,вечер
3.233,75.7,весна,2017,вечер
1.6269999999999998,75.7,весна,2017,вечер
1.319,75.7,весна,2017,вечер
1.514,75.7,весна,2017,вечер
0.989,72.6,весна,2017,ночь
0.311,72.6,весна,2017,ночь
0.29,72.6,весна,2017,ночь
0.941,72.6,весна,2017,ночь
1.039,72.6,весна,2017,ночь
0.698,72.6,весна,2017,ночь
0.6809999999999999,72.6,весна,2017,утро
0.253,72.6,весна,2017,утро
0.389,72.6,весна,2017,утро
0.301,72.6,весна,2017,утро
0.256,72.6,весна,2017,утро
0.312,72.6,весна,2017,утро
0.268,72.6,весна,2017,день
0.255,72.6,весна,2017,день
0.856,72.6,весна,2017,день
1.012,72.6,весна,2017,день
0.752,72.6,весна,2017,день
1.0590000000000002,72.6,весна,2017,день
0.853,72.6,весна,2017,вечер
0.777,72.6,весна,2017,вечер
0.684,72.6,весна,2017,вечер
0.8059999999999999,72.6,весна,2017,вечер
0.326,72.6,весна,2017,вечер
0.288,72.6,весна,2017,вечер
0.292,70.5,весна,2017,ночь
1.725,70.5,весна,2017,ночь
1.112,70.5,весна,2017,ночь
0.677,70.5,весна,2017,ночь
0.643,70.5,весна,2017,ночь
0.627,70.5,весна,2017,ночь
1.221,70.5,весна,2017,утро
0.494,70.5,весна,2017,утро
0.441,70.5,весна,2017,утро
0.414,70.5,весна,2017,утро
0.346,70.5,весна,2017,утро
0.276,70.5,весна,2017,утро
0.312,70.5,весна,2017,день
0.315,70.5,весна,2017,день
0.376,70.5,весна,2017,день
0.5489999999999999,70.5,весна,2017,день
0.434,70.5,весна,2017,день
0.375,70.5,весна,2017,день
0.821,70.5,весна,2017,вечер
1.144,70.5,весна,2017,вечер
0.95,70.5,весна,2017,вечер
0.782,70.5,весна,2017,вечер
0.311,70.5,весна,2017,вечер
0.294,70.5,весна,2017,вечер
0.6679999999999999,73.6,весна,2017,ночь
0.293,73.6,весна,2017,ночь
0.304,73.6,весна,2017,ночь
0.946,73.6,весна,2017,ночь
1.145,73.6,весна,2017,ночь
1.04,73.6,весна,2017,ночь
0.8420000000000001,73.6,весна,2017,утро
0.69,73.6,весна,2017,утро
0.3289999999999999,73.6,весна,2017,утро
0.252,73.6,весна,2017,утро
0.238,73.6,весна,2017,утро
0.288,73.6,весна,2017,утро
0.26,73.6,весна,2017,день
0.213,73.6,весна,2017,день
0.936,73.6,весна,2017,день
1.094,73.6,весна,2017,день
1.195,73.6,весна,2017,день
1.2,73.6,весна,2017,день
0.7290000000000001,73.6,весна,2017,вечер
1.238,73.6,весна,2017,вечер
1.349,73.6,весна,2017,вечер
1.023,73.6,весна,2017,вечер
0.6829999999999999,73.6,весна,2017,вечер
0.5670000000000001,73.6,весна,2017,вечер
0.762,76.2,весна,2017,ночь
0.306,76.2,весна,2017,ночь
0.674,76.2,весна,2017,ночь
1.024,76.2,весна,2017,ночь
1.07,76.2,весна,2017,ночь
0.978,76.2,весна,2017,ночь
0.8009999999999999,76.2,весна,2017,утро
0.419,76.2,весна,2017,утро
0.275,76.2,весна,2017,утро
0.27,76.2,весна,2017,утро
0.247,76.2,весна,2017,утро
0.242,76.2,весна,2017,утро
0.27,76.2,весна,2017,день
0.266,76.2,весна,2017,день
